"new_id","Reef_Check_ID","Lat","Long","Depth","Date","Year","Location","macro","parrot","bleaching","coral"
4573,"34.32.211E.28.34.364N",28.57272222,34.53686111,10,2011-01-11,2011,"North and Central Red Sea",0,1.25,0,0.25
4572,"34.32.211E.28.34.364N",28.57272222,34.53686111,5,2011-04-23,2011,"North and Central Red Sea",0.01875,0.75,0,0.3
4573,"34.32.211E.28.34.364N",28.57272222,34.53686111,10,2011-04-23,2011,"North and Central Red Sea",0.03125,0.75,0,0.29375
4572,"34.32.211E.28.34.364N",28.57272222,34.53686111,5,2011-09-21,2011,"North and Central Red Sea",0.025,0,0,0.39375
4573,"34.32.211E.28.34.364N",28.57272222,34.53686111,10,2011-09-21,2011,"North and Central Red Sea",0.05625,0,0,0.30625
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2012-03-21,2012,"North and Central Red Sea",0.03125,1.5,0,0.2875
4575,"34.32.285E.28.34.381N",28.57302778,34.53808333,5,2012-09-24,2012,"North and Central Red Sea",0.03125,1.75,0,0.34375
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2012-09-24,2012,"North and Central Red Sea",0,1.5,0,0.34375
4575,"34.32.285E.28.34.381N",28.57302778,34.53808333,5,2013-03-26,2013,"North and Central Red Sea",0.00625,0.5,0,0.54375
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2013-03-28,2013,"North and Central Red Sea",0,0.5,0,0.3125
4575,"34.32.285E.28.34.381N",28.57302778,34.53808333,5,2013-09-25,2013,"North and Central Red Sea",0.00625,2.5,0,0.43125
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2013-09-25,2013,"North and Central Red Sea",0.03125,2,0,0.34375
4575,"34.32.285E.28.34.381N",28.57302778,34.53808333,5,2014-03-25,2014,"North and Central Red Sea",0.06875,0.5,0,0.40625
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2014-03-25,2014,"North and Central Red Sea",0.025,3.5,0,0.34375
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2015-04-01,2015,"North and Central Red Sea",0.0625,1.5,0,0.33125
4574,"34.32.285E.28.34.381N",28.57302778,34.53808333,10,2016-09-17,2016,"North and Central Red Sea",0.1625,0.75,25,0.26875
4576,"34.33.35E.28.36.53N",28.61483333,34.55988889,5,2004-11-19,2004,"North and Central Red Sea",0,1,0,0.33125
4577,"34.33.35E.28.36.53N",28.61483333,34.55988889,10,2004-11-19,2004,"North and Central Red Sea",0,1.75,0,0.20625
4578,"34.33.35.6E.28.36.53.4N",28.61483333,34.55988889,5,2004-11-26,2004,"North and Central Red Sea",0,0.5,0,0.225
4579,"34.33.35.6E.28.36.53.4N",28.61483333,34.55988889,10,2004-11-26,2004,"North and Central Red Sea",0,0,0,0.1375
4580,"NSIslandsSouth",28.92002778,34.86525,5,2009-08-10,2009,"North and Central Red Sea",0,2.5,0,0.25
4581,"NSIslandsSouth",28.92002778,34.86525,10,2009-08-10,2009,"North and Central Red Sea",0.03125,3.5,0,0.2875
4582,"34.51.915E.28.55.201N",28.92002778,34.86525,10,2009-09-12,2009,"North and Central Red Sea",0,1.75,0,0.24375
4581,"NSIslandsSouth",28.92002778,34.86525,10,2010-08-05,2010,"North and Central Red Sea",0.0125,4.5,0,0.1375
4581,"NSIslandsSouth",28.92002778,34.86525,10,2010-08-06,2010,"North and Central Red Sea",0.00625,1,0,0.25625
4582,"34.51.915E.28.55.201N",28.92002778,34.86525,10,2010-09-03,2010,"North and Central Red Sea",0.0125,2,0,0.1625
4580,"NSIslandsSouth",28.92002778,34.86525,5,2010-09-03,2010,"North and Central Red Sea",0.0375,1.5,0,0.26875
4582,"34.51.915E.28.55.201N",28.92002778,34.86525,10,2011-09-12,2011,"North and Central Red Sea",0.03125,1,0,0.175
4580,"NSIslandsSouth",28.92002778,34.86525,5,2011-09-12,2011,"North and Central Red Sea",0,1.25,0,0.3125
4581,"NSIslandsSouth",28.92002778,34.86525,10,2011-09-12,2011,"North and Central Red Sea",0.01875,1.75,0,0.23125
4582,"34.51.915E.28.55.201N",28.92002778,34.86525,10,2012-09-30,2012,"North and Central Red Sea",0.00625,1.75,0,0.20625
4580,"NSIslandsSouth",28.92002778,34.86525,5,2013-03-15,2013,"North and Central Red Sea",0,0.75,0,0.38125
4581,"NSIslandsSouth",28.92002778,34.86525,10,2013-03-15,2013,"North and Central Red Sea",0.01875,1.5,0,0.30625
4583,"34.51.915E.28.55.201N",28.92002778,34.86525,5,2013-03-30,2013,"North and Central Red Sea",0,0.5,0,0.2375
4582,"34.51.915E.28.55.201N",28.92002778,34.86525,10,2013-03-30,2013,"North and Central Red Sea",0,4,0,0.3875
4580,"NSIslandsSouth",28.92002778,34.86525,5,2013-10-01,2013,"North and Central Red Sea",0.0125,2.75,0,0.1875
4581,"NSIslandsSouth",28.92002778,34.86525,10,2013-10-01,2013,"North and Central Red Sea",0.0125,2.75,0,0.33125
4580,"NSIslandsSouth",28.92002778,34.86525,5,2014-03-12,2014,"North and Central Red Sea",0,2.5,0,0.21875
4581,"NSIslandsSouth",28.92002778,34.86525,10,2014-03-12,2014,"North and Central Red Sea",0.075,4.5,0,0.28125
4581,"NSIslandsSouth",28.92002778,34.86525,10,2014-12-27,2014,"North and Central Red Sea",0.06875,1.25,0,0.38125
4580,"NSIslandsSouth",28.92002778,34.86525,5,2015-03-31,2015,"North and Central Red Sea",0,2.5,0,0.275
4584,"34.4.4.97E.29.7.39.89N",29.12775,34.06805556,5,2008-06-18,2008,"North and Central Red Sea",0,4.75,0,0.31875
1524,"162.59.834E.05.15.452N",5.257527778,162.9972222,10,2004-08-12,2004,"Micronesia",0,3.25,0,0.3625
1524,"162.59.834E.05.15.452N",5.257527778,162.9972222,10,2007-10-05,2007,"Micronesia",0,2.25,0,0.36875
4585,"163.0.834E.5.15.452N",5.257527778,163.0138889,10,2006-09-19,2006,"Micronesia",0,4.75,0,0.3625
4586,"162.58.832E.5.15.914N",5.265222222,162.9805278,10,2005-11-29,2005,"Micronesia",0,1.75,0,0.60625
4586,"162.58.832E.5.15.914N",5.265222222,162.9805278,10,2006-05-07,2006,"Micronesia",0,1.5,0,0.6125
4586,"162.58.832E.5.15.914N",5.265222222,162.9805278,10,2008-06-19,2008,"Micronesia",0,0.75,0,0.68125
1526,"162.59.829E.5.15.922N",5.265361111,162.9971389,10,2003-07-17,2003,"Micronesia",0,1.25,0,0.50625
1526,"162.59.829E.5.15.922N",5.265361111,162.9971389,10,2004-08-02,2004,"Micronesia",0,9.75,0,0.6
1526,"162.59.829E.5.15.922N",5.265361111,162.9971389,10,2004-11-30,2004,"Micronesia",0,4.25,0,0.525
1526,"162.59.829E.5.15.922N",5.265361111,162.9971389,10,2005-05-05,2005,"Micronesia",0,2,0,0.59375
4587,"162.56.111E.5.15.985N",5.266416667,162.9351944,10,2006-09-20,2006,"Micronesia",0,1,0,0.53125
4587,"162.56.111E.5.15.985N",5.266416667,162.9351944,10,2008-09-30,2008,"Micronesia",0,7,0,0.5
1528,"162.54.194E.5.16.12N",5.268777778,162.9032222,10,2004-08-05,2004,"Micronesia",0,11,0.5,0.45
1529,"162.54.194E.5.16.126N",5.268777778,162.9032222,10,2004-08-06,2004,"Micronesia",0,6.5,0,0.49375
1528,"162.54.194E.5.16.12N",5.268777778,162.9032222,10,2005-02-11,2005,"Micronesia",0,3.5,0,0.4375
1528,"162.54.194E.5.16.12N",5.268777778,162.9032222,10,2005-08-07,2005,"Micronesia",0,5,0,0.40625
1533,"162.56.097E.5.16.994N",5.283222222,162.9349444,10,2005-09-13,2005,"Micronesia",0,1.25,0,0.425
1534,"NSMolsronMalem",5.285611111,162.02925,10,2002-10-31,2002,"Micronesia",0,1.5,0,0.65625
1534,"NSMolsronMalem",5.285611111,162.02925,10,2003-07-28,2003,"Micronesia",0,4,0,0.63125
1534,"NSMolsronMalem",5.285611111,162.02925,10,2004-08-09,2004,"Micronesia",0,3,0,0.6375
1534,"NSMolsronMalem",5.285611111,162.02925,10,2004-11-01,2004,"Micronesia",0,1.75,0,0.625
1534,"NSMolsronMalem",5.285611111,162.02925,10,2005-05-19,2005,"Micronesia",0,3,0,0.675
1534,"NSMolsronMalem",5.285611111,162.02925,10,2005-10-20,2005,"Micronesia",0,12.5,0,0.6125
1534,"NSMolsronMalem",5.285611111,162.02925,10,2006-05-12,2006,"Micronesia",0,0.25,0,0.6375
1534,"NSMolsronMalem",5.285611111,162.02925,10,2007-11-08,2007,"Micronesia",0,0.25,0,0.7
4588,"162.54.137E.5.17.367N",5.289444444,162.9022778,10,2006-02-23,2006,"Micronesia",0,3.75,0,0.48125
4588,"162.54.137E.5.17.367N",5.289444444,162.9022778,10,2008-06-19,2008,"Micronesia",0,5.25,0,0.6
1535,"162.53.874E.5.17.747N",5.295777778,162.8978889,10,2005-09-19,2005,"Micronesia",0,4.75,0,0.68125
1535,"162.53.874E.5.17.747N",5.295777778,162.8978889,10,2007-09-27,2007,"Micronesia",0,7.75,0,0.66875
1535,"162.53.874E.5.17.747N",5.295777778,162.8978889,10,2008-10-08,2008,"Micronesia",0,0.5,0,0.64375
1536,"162.54.022E.5.18.667N",5.311111111,162.9003611,10,2006-09-28,2006,"Micronesia",0,9.75,0,0.71875
1536,"162.54.022E.5.18.667N",5.311111111,162.9003611,10,2008-10-07,2008,"Micronesia",0,1.5,0,0.71875
4589,"163.2.258E.5.18.681N",5.311361111,163.0376389,10,2006-09-22,2006,"Micronesia",0.05,8.25,0,0.7625
4589,"163.2.258E.5.18.681N",5.311361111,163.0376389,10,2007-09-28,2007,"Micronesia",0,5.5,0,0.6
4589,"163.2.258E.5.18.681N",5.311361111,163.0376389,10,2008-10-01,2008,"Micronesia",0,1.75,0,0.70625
4590,"163.2.265E.5.18.887N",5.314777778,163.03775,10,2005-09-21,2005,"Micronesia",0.03125,5.25,0,0.6375
1537,"162.55.401E.5.19.198N",5.319972222,162.9233611,10,2005-09-19,2005,"Micronesia",0.00625,10,0,0.38125
1537,"162.55.401E.5.19.198N",5.319972222,162.9233611,10,2007-10-03,2007,"Micronesia",0,3.5,0,0.30625
4591,"163.02.336E.5.19.918N",5.331972222,163.0389444,10,2004-08-03,2004,"Micronesia",0,1,6.25,0.59375
1538,"NSEMB53",5.339166667,163.0343056,10,2005-09-15,2005,"Micronesia",0,6.5,0,0.51875
1538,"NSEMB53",5.339166667,163.0343056,10,2006-09-23,2006,"Micronesia",0,5.25,0,0.5875
1538,"NSEMB53",5.339166667,163.0343056,10,2008-10-02,2008,"Micronesia",0,6.25,0,0.55625
4592,"163.1.783E.5.20.514N",5.341888889,163.0297222,10,2008-08-07,2008,"Micronesia",0,0.25,0,0.51875
4593,"162.56.777E.5.20.568N",5.342805556,162.9462778,10,2006-03-03,2006,"Micronesia",0,1,0,0.55
4593,"162.56.777E.5.20.568N",5.342805556,162.9462778,10,2008-06-13,2008,"Micronesia",0,6.25,0,0.60625
4593,"162.56.777E.5.20.568N",5.342805556,162.9462778,10,2008-12-04,2008,"Micronesia",0,2.25,0,0.71875
1540,"162.57.022E.5.20.69N",5.344972222,162.9503611,10,2003-06-01,2003,"Micronesia",0,1.5,0,0.55625
1540,"162.57.022E.5.20.69N",5.344972222,162.9503611,10,2003-08-07,2003,"Micronesia",0,25,0,0.4125
1540,"162.57.022E.5.20.69N",5.344972222,162.9503611,10,2005-03-14,2005,"Micronesia",0,2.25,0,0.4375
1540,"162.57.022E.5.20.69N",5.344972222,162.9503611,10,2005-08-25,2005,"Micronesia",0,0,0,0.4625
1541,"162.56.828E.5.21.1N",5.35325,162.9471389,10,2002-12-30,2002,"Micronesia",0,18.5,0,0.65625
1541,"162.56.828E.5.21.1N",5.35325,162.9471389,10,2005-03-14,2005,"Micronesia",0,1,0,0.65625
1541,"162.56.828E.5.21.1N",5.35325,162.9471389,10,2005-08-25,2005,"Micronesia",0,0.5,0,0.69375
1541,"162.56.828E.5.21.1N",5.35325,162.9471389,10,2006-03-03,2006,"Micronesia",0,3.25,0,0.66875
1541,"162.56.828E.5.21.1N",5.35325,162.9471389,10,2008-02-07,2008,"Micronesia",0,0.75,0,0.7375
1541,"162.56.828E.5.21.1N",5.35325,162.9471389,10,2008-12-04,2008,"Micronesia",0,2.25,0,0.68125
4594,"163.1.424E.5.21.371N",5.356194444,163.0237222,10,2008-08-12,2008,"Micronesia",0,0.25,0,0.64375
1542,"163.1.553E.5.21.915N",5.36525,163.0258889,10,2004-08-03,2004,"Micronesia",0,2.5,50,0.275
1542,"163.1.553E.5.21.915N",5.36525,163.0258889,10,2005-09-16,2005,"Micronesia",0,9.25,0,0.25
1542,"163.1.553E.5.21.915N",5.36525,163.0258889,10,2006-09-25,2006,"Micronesia",0,10.5,0,0.4125
1542,"163.1.553E.5.21.915N",5.36525,163.0258889,10,2007-10-01,2007,"Micronesia",0,6.25,0,0.4
1543,"162.58.263E.5.21.93N",5.3655,162.9710556,10,2006-09-27,2006,"Micronesia",0.0125,5.5,0,0.425
1543,"162.58.263E.5.21.93N",5.3655,162.9710556,10,2008-10-06,2008,"Micronesia",0,0.25,0,0.45
4595,"162.58.248E.5.21.932N",5.365527778,162.9708056,10,2008-10-03,2008,"Micronesia",0,0.5,0,0.4125
1544,"162.58.704E.5.2.174N",5.369555556,162.9783889,10,2005-09-17,2005,"Micronesia",0,3.75,0,0.55625
1544,"162.58.704E.5.2.174N",5.369555556,162.9783889,10,2007-10-02,2007,"Micronesia",0,4,0,0.51875
1544,"162.58.704E.5.2.174N",5.369555556,162.9783889,10,2008-10-06,2008,"Micronesia",0,0.75,0,0.48125
4596,"163.0.601E.5.22.508N",5.375138889,163.0100278,10,2006-09-26,2006,"Micronesia",0,7.75,0,0.5375
4597,"162.0.529E.5.22.512N",5.375194444,162.0088056,10,2005-09-16,2005,"Micronesia",0,2.5,0,0.50625
1545,"163.0.592E.5.22.512N",5.375194444,162.0098611,10,2004-08-11,2004,"Micronesia",0,3.5,0,0.55625
4598,"151.92E.7.36N",7.36,151.92,3,2007-08-05,2007,"Micronesia",0.00625,1,0,0.15625
4599,"151.95E.7.95N",7.95,151.95,3,2007-08-05,2007,"Micronesia",0.0125,0,0,0.40625
4600,"178.20.146E.19.03.844S",-19.06405556,178.3357778,12,2007-11-25,2007,"Fiji",0,4.5,0,0.4875
4601,"178.20.308E.19.3.646S",-19.06077778,178.3384722,10,2005-02-01,2005,"Fiji",0,4.5,0,0.4
4602,"178.20.308E.19.3.646S",-19.06077778,178.3384722,13,2006-08-28,2006,"Fiji",0,3,0,0.425
4603,"178.20.308E.19.3.646S",-19.06077778,178.3384722,11,2008-11-05,2008,"Fiji",0,3.25,0,0.525
4603,"178.20.308E.19.3.646S",-19.06077778,178.3384722,11,2011-08-11,2011,"Fiji",0,8.25,0,0.45
4604,"178.27.003E.19.02.545S",-19.04241667,178.4500556,10,2007-11-25,2007,"Fiji",0.025,2.5,1,0.40625
4604,"178.27.003E.19.02.545S",-19.04241667,178.4500556,10,2008-11-06,2008,"Fiji",0.05,2.75,1.75,0.3875
4605,"178.27.25E.19.2.18S",-19.03833333,178.4569444,5,2011-08-12,2011,"Fiji",0.01875,13.5,1,0.58125
4606,"178.20.40E.19.0.20S",-19.00333333,178.34,10,2006-08-26,2006,"Fiji",0.01875,3.75,0,0.4125
4607,"178.09099E.18.40896S",-18.40897222,178.091,2,2008-11-13,2008,"Fiji",0,3.25,12.5,0.3625
4608,"178.05.37E.18.24.47S",-18.40783333,178.0895,2,2003-11-27,2003,"Fiji",0.0375,1.5,0.5,0.175
4609,"178.5.37E.18.24.47S",-18.40783333,178.0895,2,2003-11-27,2003,"Fiji",0.01875,2.75,0.5,0.19375
4610,"178.05.37E.18.24.47S",-18.40783333,178.0895,1,2004-07-14,2004,"Fiji",0,0,0,0.23125
4611,"178.5.37E.18.24.47S",-18.40783333,178.0895,1,2004-07-14,2004,"Fiji",0,0.25,0.25,0.33125
4612,"178.5.37E.18.24.47S2",-18.40783333,178.0895,5,2004-07-14,2004,"Fiji",0.05,5,1,0.175
4613,"178.08.99E.18 21.67S",-18.36116667,178.1498333,1.5,2007-01-24,2007,"Fiji",0.05625,1,0,0.575
4614,"178.08.99E.18 21.67S",-18.36116667,178.1498333,5,2007-01-24,2007,"Fiji",0.0125,1,40,0.29375
4615,"178.08.98E.18.20.25S",-18.3375,178.1496667,5,2007-01-22,2007,"Fiji",0.025,2.5,0,0.45625
4616,"178.08.98E.18.20.25S",-18.3375,178.1496667,10,2007-01-22,2007,"Fiji",0.01875,4,0,0.4875
4617,"177.42.77E.18.13.22S",-18.22033333,177.7128333,11,2003-07-23,2003,"Fiji",0,3.5,3.5,0.36875
4618,"177.41.5.8E.18.12.29.4S",-18.20816667,177.6849444,15,2007-10-30,2007,"Fiji",0,2,0,0.3125
4618,"177.41.5.8E.18.12.29.4S",-18.20816667,177.6849444,15,2008-11-20,2008,"Fiji",0.11875,1,0,0.375
4619,"177.40.50E.18.10.60S",-18.19969444,177.6503611,1,2003-07-22,2003,"Fiji",0.25,0.75,12.75,0.125
4620,"177.36.09E.18.11.50S",-18.19166667,177.6015,11,2006-08-01,2006,"Fiji",0.025,6.5,0,0.3625
4621,"177.36.09E.18.11.50S",-18.19166667,177.6015,15,2006-08-01,2006,"Fiji",0.0125,2.5,0,0.1875
4622,"177.36.09E.18.11.50S",-18.19166667,177.6015,7,2007-10-31,2007,"Fiji",0.0125,2.75,0,0.34375
4621,"177.36.09E.18.11.50S",-18.19166667,177.6015,15,2007-10-31,2007,"Fiji",0.01875,3.25,0,0.33125
4623,"177.36.09E.18.11.50S",-18.19166667,177.6015,6,2008-11-19,2008,"Fiji",0,1.5,0,0.55
4620,"177.36.09E.18.11.50S",-18.19166667,177.6015,11,2008-11-19,2008,"Fiji",0.08125,3.75,0,0.375
4624,"178.28.52E.18.11.07S",-18.1845,178.4753333,1,2004-08-23,2004,"Fiji",0.1125,0,0,0.075
4625,"177.35.81E.18.10.81S",-18.18016667,177.5968333,8,2006-08-01,2006,"Fiji",0,2,0,0.425
4625,"177.35.81E.18.10.81S",-18.18016667,177.5968333,8,2007-11-01,2007,"Fiji",0.025,11.75,0,0.4125
4626,"177.35.81E.18.10.81S",-18.18016667,177.5968333,15,2007-11-01,2007,"Fiji",0.00625,6.25,0,0.29375
4627,"177.35.81E.18.10.81S",-18.18016667,177.5968333,6,2008-11-19,2008,"Fiji",0.1125,1,0,0.55
4628,"177.35.81E.18.10.81S",-18.18016667,177.5968333,14,2008-11-19,2008,"Fiji",0.04375,6.25,0,0.3875
4629,"178.23.24E.18.10.01S",-18.16683333,178.3873333,5,2003-06-19,2003,"Fiji",0,4.5,0,0.3375
4629,"178.23.24E.18.10.01S",-18.16683333,178.3873333,5,2004-06-22,2004,"Fiji",0,0.5,0,0.2875
4630,"178.23.98E.18.09.58S",-18.15966667,178.3996667,5,2003-06-19,2003,"Fiji",0,3.75,0,0.44375
4631,"178.23.98E.18.09.58S",-18.15966667,178.3996667,3,2004-06-22,2004,"Fiji",0,2.75,1.25,0.64375
166,"178.23.98E.18.09.58S",-18.15966667,178.3996667,10,2004-06-22,2004,"Fiji",0,1.5,5,0.475
4630,"178.23.98E.18.09.58S",-18.15966667,178.3996667,5,2008-01-08,2008,"Fiji",0.01875,1.25,25,0.30625
166,"178.23.98E.18.09.58S",-18.15966667,178.3996667,10,2008-01-08,2008,"Fiji",0.00625,3.25,80,0.125
4632,"178.23.98E.18.09.58S",-18.15966667,178.3996667,6,2008-08-20,2008,"Fiji",0,11.25,0,0.25
166,"178.23.98E.18.09.58S",-18.15966667,178.3996667,10,2008-08-20,2008,"Fiji",0,1.5,0,0.21875
4632,"178.23.98E.18.09.58S",-18.15966667,178.3996667,6,2009-03-18,2009,"Fiji",0.075,10.25,0,0.225
166,"178.23.98E.18.09.58S",-18.15966667,178.3996667,10,2009-03-18,2009,"Fiji",0.1,4,0,0.14375
4633,"178.21.98E.18.08.64S",-18.144,178.3663333,1.5,2003-06-16,2003,"Fiji",0.025,1.75,0,0.5625
4634,"178.21.98E.18.08.64S",-18.144,178.3663333,1,2004-08-23,2004,"Fiji",0.0375,2.75,0.25,0.45625
4635,"178.22E.18.8.63S",-18.14383333,178.3666667,7.5,2004-08-23,2004,"Fiji",0.00625,0.5,0,0.13125
4636,"177.16.06E.18.03.90S",-18.065,177.2676667,10,2003-07-11,2003,"Fiji",0.2625,8,0,0.225
4637,"177.16.06E.18.03.43S",-18.05716667,177.2676667,10,2003-07-11,2003,"Fiji",0.08125,3.5,0,0.03125
173,"179.13.505E.17.58.713S",-17.97855556,179.2250833,6,2007-10-31,2007,"Fiji",0.05,2.66666666666667,5,0.25
173,"179.13.505E.17.58.713S",-17.97855556,179.2250833,6,2008-11-25,2008,"Fiji",0.0583333333333333,8.33333333333333,0,0.316666666666667
4638,"179.13.505E.17.58.713S",-17.97855556,179.2250833,7,2011-04-19,2011,"Fiji",0.1,11.3333333333333,36,0.391666666666667
4639,"177.11.45E.17.51.16S",-17.85444444,177.1958333,5,2003-11-03,2003,"Fiji",0.36875,0.75,0,0.45
4640,"177.10.35E.17.50.59S",-17.84972222,177.1763889,13,2003-10-22,2003,"Fiji",0.4375,2.5,0,0.3125
4641,"177.10.30E.17.50.49S",-17.84694444,177.175,13,2004-09-09,2004,"Fiji",0.01875,0,0,0.25
4642,"177.11.24E.17.50.43S",-17.84527778,177.19,5,2003-08-14,2003,"Fiji",0.19375,0.25,1,0.31875
4643,"177.11.24E.17.50.43S",-17.84527778,177.19,13,2003-08-21,2003,"Fiji",0.36875,1.75,0,0.3625
4644,"177.10.54E.17.50.27S",-17.83783333,177.1756667,12,2004-07-09,2004,"Fiji",0.05625,0.5,0,0.525
4645,"NSNuku",-17.826,177.1736667,4,2004-10-15,2004,"Fiji",0,22,0,0.2125
4646,"NSNuku",-17.826,177.1736667,10.4,2004-10-15,2004,"Fiji",0,27.75,10,0.225
4647,"NSSunflower",-17.79833333,177.1966667,4.5,2004-11-17,2004,"Fiji",0.01875,16.5,0,0.40625
4648,"NSSunflower",-17.79833333,177.1966667,12.5,2004-11-17,2004,"Fiji",0.025,16.75,0,0.3625
4649,"177.12.08E.17.47.39S",-17.79416667,177.2022222,14,2003-06-20,2003,"Fiji",0.18125,7,0.75,0.31875
4650,"177.12.08E.17.47.39S",-17.79416667,177.2022222,4,2003-07-21,2003,"Fiji",0.06875,6.5,2.5,0.51875
4649,"177.12.08E.17.47.39S",-17.79416667,177.2022222,14,2004-09-10,2004,"Fiji",0.03125,1.75,0.5,0.35625
4650,"177.12.08E.17.47.39S",-17.79416667,177.2022222,4,2004-11-30,2004,"Fiji",0,0,0,0.375
4651,"177.12.08E.17.47.39S",-17.79416667,177.2022222,8,2007-09-07,2007,"Fiji",0.075,11,25,0.175
4651,"177.12.08E.17.47.39S",-17.79416667,177.2022222,8,2010-08-20,2010,"Fiji",0,4,0,0.316666666666667
4652,"177.11.41E.17.45.43E",-17.76194444,177.1947222,3,2003-07-14,2003,"Fiji",0.16875,13,0,0.4
4653,"177.11.40E.17.45.39S",-17.76083333,177.1944444,7,2004-09-13,2004,"Fiji",0.03125,0,0,0.15
4654,"177.8.28E.17.45.35S",-17.75972222,177.1411111,1.5,2003-07-03,2003,"Fiji",NA,NA,NA,NA
4655,"177.08.28E.17.45.35S",-17.75972222,177.1411111,3,2004-11-10,2004,"Fiji",NA,NA,NA,NA
4656,"177.08.28E.17.45.35S",-17.75972222,177.1411111,1,2004-11-12,2004,"Fiji",0.0375,0,0,0.3875
4657,"177.08.30E.17.45.14S",-17.75388889,177.1416667,6,2003-06-23,2003,"Fiji",0.0875,1.25,0,0.10625
4657,"177.08.30E.17.45.14S",-17.75388889,177.1416667,6,2004-11-14,2004,"Fiji",0.025,0,0,0.025
4658,"NSVunavundra",-17.74902778,177.4326944,4,2003-07-18,2003,"Fiji",0.05625,0.75,1.25,0.21875
4659,"177.07.26E.17.44.32S",-17.74222222,177.1238889,3,2003-07-17,2003,"Fiji",0.29375,0.5,0,0.15625
4660,"177.7.24E.17.44.28S",-17.74111111,177.1233333,3,2004-11-10,2004,"Fiji",0.11875,0.25,0,0.025
4661,"177.08.87E.17.44.41S",-17.74016667,177.1478333,3,2004-09-03,2004,"Fiji",0.1875,4.5,1,0.2375
4662,"177.8.87E.17.44.41S",-17.74016667,177.1478333,3,2004-09-03,2004,"Fiji",0.375,9.5,0,0.15
4663,"177.08.15E.17.44.23S",-17.73972222,177.1375,3,2003-06-25,2003,"Fiji",0.13125,0.5,0,0.2125
4664,"177.08.10E.17.44.22S",-17.73944444,177.1361111,3,2003-06-24,2003,"Fiji",0.40625,1.25,1,0.19375
4665,"177.8.15E.17.44.19S",-17.73861111,177.1375,3,2004-09-07,2004,"Fiji",0.06875,0,0,0.16875
4666,"177.08.25E.17.44.16S",-17.73777778,177.1402778,4,2003-07-01,2003,"Fiji",0.175,0.75,0,0.03125
4667,"177.8.7E.17.44.15S",-17.7375,177.1352778,14,2004-10-25,2004,"Fiji",0.1,0,0,0.03125
4668,"177.08.9E.17.44.24S",-17.73733333,177.1483333,3,2004-09-02,2004,"Fiji",0.075,4.5,0,0.475
4669,"177.08.99E.17.44.24S",-17.73733333,177.1498333,3,2004-09-02,2004,"Fiji",0.225,5.5,0,0.3375
4670,"177.08.24E.17.44.12S",-17.73666667,177.14,4,2003-07-15,2003,"Fiji",0.20625,7.5,0,0.14375
4671,"177.8.26E.17.44.8S",-17.73555556,177.1405556,4,2004-11-29,2004,"Fiji",0.13125,0,0,0.00625
4672,"177.09.01E.17.44.04S",-17.73444444,177.1502778,3,2003-07-16,2003,"Fiji",0.11875,1.75,0.5,0.18125
4673,"177.10.52E.17.44.04S",-17.73444444,177.1811111,4,2003-06-27,2003,"Fiji",0.19375,3.5,0,0.3375
4674,"177.09.49E.17.44.02S",-17.73388889,177.1636111,7,2003-06-26,2003,"Fiji",0.20625,3.75,0,0.1
4675,"177.09.49E.17.44.02S",-17.73388889,177.1636111,4,2004-11-03,2004,"Fiji",0,0,0,0.2375
